ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
BK0737.DC,20210513,684.01,692.51,683.31,685.32,688.1,-2.78,-0.4,24547335.0,31154602496.0
BK0737.DC,20210514,686.36,696.56,684.88,696.55,685.3199999999999,11.23,1.64,24621034.0,32992539904.0
BK0737.DC,20210517,695.32,695.32,687.24,687.93,696.55,-8.62,-1.24,24807017.0,33578833664.0
BK0737.DC,20210518,685.56,692.47,683.73,691.55,687.93,3.62,0.53,19709441.0,27319945216.0
BK0737.DC,20210519,689.4,691.36,686.66,686.67,691.55,-4.88,-0.71,19266166.0,25472022272.0
BK0737.DC,20210520,684.95,686.79,681.82,683.8,686.67,-2.87,-0.42,19939074.0,27946594560.0
BK0737.DC,20210521,684.97,690.79,684.16,684.66,683.8,0.86,0.13,19637418.0,25954567680.0
BK0737.DC,20210524,684.01,699.28,683.12,698.89,684.66,14.23,2.08,23056402.0,32825270272.0
BK0737.DC,20210525,700.11,710.07,698.65,709.96,698.89,11.07,1.58,26172794.0,43165695744.0
BK0737.DC,20210526,712.3,720.6,711.57,714.99,709.96,5.03,0.71,26735827.0,39681424128.0
BK0737.DC,20210527,715.2,724.16,714.99,722.51,714.99,7.52,1.05,23039669.0,33495475712.0
BK0737.DC,20210528,722.66,725.68,717.67,721.77,722.51,-0.74,-0.1,27765845.0,39328823552.0
BK0737.DC,20210531,724.22,734.81,724.22,734.81,721.77,13.04,1.81,28093781.0,40682672384.0
BK0737.DC,20210601,734.46,744.01,731.88,744.01,734.81,9.2,1.25,30606235.0,43010708480.0
BK0737.DC,20210602,743.88,744.88,732.72,733.64,744.01,-10.37,-1.39,29157566.0,41114945792.0
BK0737.DC,20210603,735.11,743.56,730.23,730.49,733.64,-3.15,-0.43,29321070.0,38312366592.0
BK0737.DC,20210604,729.3,732.88,726.03,728.04,730.49,-2.45,-0.34,30308285.0,37895193344.0
BK0737.DC,20210607,728.92,746.74,728.92,746.74,728.04,18.7,2.57,33255310.0,43353931008.0
