ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
000852.SH,20220727,7018.2244,7109.5393,7005.0698,7099.4335,7027.4189,72.0146,1.0248,152269128.0,206541488.861
000852.SH,20220728,7138.3164,7196.7307,7112.7436,7150.198,7099.4335,50.7645,0.7151,180354305.0,241095066.353
000852.SH,20220729,7152.3253,7179.4714,7105.3349,7117.4341,7150.198,-32.7639,-0.4582,176841179.0,231274234.716
000852.SH,20220801,7100.7119,7180.4544,7055.6067,7180.4544,7117.4341,63.0203,0.8854,162803032.0,228160015.439
000852.SH,20220802,7098.1829,7098.1829,6872.7542,6957.9819,7180.4544,-222.4725,-3.0983,223088287.0,279667759.205
000852.SH,20220803,6968.2919,7079.8536,6893.5238,6916.6704,6957.9819,-41.3115,-0.5937,199046301.0,267708334.074
000852.SH,20220804,6953.9832,6977.3924,6853.6962,6960.3118,6916.6704,43.6414,0.631,157896065.0,210363578.737
000852.SH,20220805,6975.8897,7096.4347,6961.646,7090.0027,6960.3118,129.6909,1.8633,170848496.0,239898855.818
000852.SH,20220808,7082.5358,7176.4835,7062.3669,7176.105,7090.0027,86.1023,1.2144,158561305.0,232418782.736
000852.SH,20220809,7168.9596,7207.3961,7131.3362,7207.3961,7176.105,31.2911,0.436,162912878.0,235299436.685
000852.SH,20220810,7183.1815,7231.4319,7169.8802,7212.0752,7207.3961,4.6791,0.0649,159636618.0,233901774.524
000852.SH,20220811,7241.7323,7295.8915,7212.3996,7294.4863,7212.0752,82.4111,1.1427,179506207.0,248429232.286
000852.SH,20220812,7287.651,7311.8938,7228.3421,7228.8345,7294.4863,-65.6518,-0.9,181288905.0,235585532.129
000852.SH,20220815,7218.0913,7296.3373,7215.2042,7283.5,7228.8345,54.6655,0.7562,169082597.0,224364656.908
000852.SH,20220816,7290.2408,7356.1096,7280.9231,7324.6198,7283.5,41.1198,0.5646,183674820.0,241350466.89
000852.SH,20220817,7330.4818,7342.6962,7280.5736,7328.6735,7324.6198,4.0537,0.0553,183612140.0,245094600.753
000852.SH,20220818,7315.4098,7358.7071,7298.9297,7351.4373,7328.6735,22.7638,0.3106,176377692.0,242504373.693
000852.SH,20220819,7353.4344,7369.7314,7234.4052,7234.4052,7351.4373,-117.0321,-1.592,190774466.0,256614238.594
000852.SH,20220822,7214.4808,7289.3086,7170.2037,7288.5766,7234.4052,54.1714,0.7488,172667603.0,232384012.726
